Time(dd/mm/yyyy),Time_min,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa),flag
11/2/2024 1:00,5364,2076,19.7,46,1008,
11/2/2024 1:01,5365,2050,19.7,46,1008.1,
11/2/2024 1:02,5366,2030,19.7,46,1008.1,
11/2/2024 1:03,5367,2009,19.7,46,1008,
11/2/2024 1:04,5368,1983,19.7,46,1008.1,
11/2/2024 1:05,5369,1981,19.7,46,1008,
11/2/2024 1:06,5370,1977,19.7,46,1008,
11/2/2024 1:07,5371,1953,19.7,46,1008.1,
11/2/2024 1:08,5372,1940,19.7,46,1008.1,
11/2/2024 1:09,5373,1923,19.7,46,1008,
11/2/2024 1:10,5374,1928,19.7,46,1007.9,
11/2/2024 1:11,5375,1922,19.7,46,1007.9,
11/2/2024 1:12,5376,1941,19.7,46,1007.9,
11/2/2024 1:13,5377,1912,19.7,46,1007.9,
11/2/2024 1:14,5378,1900,19.7,46,1007.9,
11/2/2024 1:15,5379,1908,19.7,46,1007.9,
11/2/2024 1:16,5380,1936,19.7,46,1007.9,
11/2/2024 1:17,5381,1911,19.7,46,1007.9,
11/2/2024 1:18,5382,1877,19.7,46,1007.9,
11/2/2024 1:19,5383,1887,19.7,46,1007.9,
11/2/2024 1:20,5384,1907,19.7,46,1007.9,
11/2/2024 1:21,5385,1880,19.7,46,1007.9,
11/2/2024 1:22,5386,1865,19.6,46,1007.9,
11/2/2024 1:23,5387,1847,19.7,46,1007.9,
11/2/2024 1:24,5388,1848,19.7,46,1007.9,
11/2/2024 1:25,5389,1846,19.6,46,1007.9,
11/2/2024 1:26,5390,1834,19.7,46,1008,
11/2/2024 1:27,5391,1815,19.6,46,1008,
11/2/2024 1:28,5392,1789,19.6,46,1008,
11/2/2024 1:29,5393,1779,19.6,46,1008,
11/2/2024 1:30,5394,1760,19.6,46,1008.1,
11/2/2024 1:31,5395,1766,19.6,46,1008,
11/2/2024 1:32,5396,1771,19.6,46,1008,
11/2/2024 1:33,5397,1725,19.6,46,1008,
11/2/2024 1:34,5398,1719,19.6,46,1008.1,
11/2/2024 1:35,5399,1719,19.6,46,1008,
11/2/2024 1:36,5400,1719,19.6,46,1008.1,
11/2/2024 1:37,5401,1681,19.6,46,1008.1,
11/2/2024 1:38,5402,1689,19.6,46,1008.1,
11/2/2024 1:39,5403,1666,19.6,46,1008.1,
11/2/2024 1:40,5404,1655,19.6,46,1008.1,
11/2/2024 1:41,5405,1669,19.6,46,1008.1,
11/2/2024 1:42,5406,1673,19.6,46,1008.1,
11/2/2024 1:43,5407,1675,19.6,46,1008.2,
11/2/2024 1:44,5408,1666,19.6,46,1008.2,
11/2/2024 1:45,5409,1685,19.6,46,1008.2,
11/2/2024 1:46,5410,1670,19.6,46,1008.3,
11/2/2024 1:47,5411,1665,19.6,46,1008.3,
11/2/2024 1:48,5412,1671,19.6,46,1008.3,
11/2/2024 1:49,5413,1683,19.6,46,1008.3,
11/2/2024 1:50,5414,1672,19.6,46,1008.4,
11/2/2024 1:51,5415,1678,19.6,46,1008.4,
11/2/2024 1:52,5416,1687,19.6,46,1008.5,
11/2/2024 1:53,5417,1655,19.6,46,1008.4,
11/2/2024 1:54,5418,1669,19.6,46,1008.5,
11/2/2024 1:55,5419,1665,19.6,46,1008.4,
11/2/2024 1:56,5420,1653,19.6,46,1008.4,
11/2/2024 1:57,5421,1632,19.5,46,1008.4,
11/2/2024 1:58,5422,1638,19.5,46,1008.4,
11/2/2024 1:59,5423,1621,19.5,46,1008.5,
11/2/2024 2:00,5424,1619,19.6,46,1008.5,
11/2/2024 2:01,5425,1596,19.5,46,1008.6,
11/2/2024 2:02,5426,1600,19.5,46,1008.6,
11/2/2024 2:03,5427,1582,19.5,46,1008.6,
11/2/2024 2:04,5428,1560,19.5,46,1008.6,
11/2/2024 2:05,5429,1547,19.5,47,1008.6,
11/2/2024 2:06,5430,1545,19.5,46,1008.6,
11/2/2024 2:07,5431,1553,19.5,46,1008.6,
11/2/2024 2:08,5432,1551,19.5,46,1008.6,
11/2/2024 2:09,5433,1547,19.5,47,1008.7,
11/2/2024 2:10,5434,1545,19.5,47,1008.7,
11/2/2024 2:11,5435,1560,19.5,47,1008.6,
11/2/2024 2:12,5436,1547,19.5,47,1008.6,
11/2/2024 2:13,5437,1548,19.5,46,1008.6,
11/2/2024 2:14,5438,1555,19.5,47,1008.7,
11/2/2024 2:15,5439,1539,19.5,47,1008.7,
11/2/2024 2:16,5440,1555,19.5,47,1008.6,
11/2/2024 2:17,5441,1556,19.5,47,1008.7,
11/2/2024 2:18,5442,1555,19.5,46,1008.7,
11/2/2024 2:19,5443,1537,19.5,47,1008.7,
11/2/2024 2:20,5444,1537,19.5,47,1008.7,
11/2/2024 2:21,5445,1539,19.5,47,1008.7,
11/2/2024 2:22,5446,1519,19.5,47,1008.6,
11/2/2024 2:23,5447,1541,19.5,47,1008.6,
11/2/2024 2:24,5448,1494,19.5,47,1008.6,
11/2/2024 2:25,5449,1495,19.5,47,1008.6,
11/2/2024 2:26,5450,1491,19.5,47,1008.6,
11/2/2024 2:27,5451,1494,19.5,47,1008.5,
11/2/2024 2:28,5452,1466,19.5,47,1008.5,
11/2/2024 2:29,5453,1474,19.4,47,1008.5,
11/2/2024 2:30,5454,1431,19.5,47,1008.5,
11/2/2024 2:31,5455,1440,19.4,47,1008.5,
11/2/2024 2:32,5456,1434,19.4,47,1008.4,
11/2/2024 2:33,5457,1420,19.4,47,1008.4,
11/2/2024 2:34,5458,1442,19.4,47,1008.4,
11/2/2024 2:35,5459,1429,19.4,47,1008.4,
11/2/2024 2:36,5460,1429,19.4,47,1008.4,
11/2/2024 2:37,5461,1431,19.4,47,1008.5,
11/2/2024 2:38,5462,1442,19.4,47,1008.5,
11/2/2024 2:39,5463,1444,19.4,47,1008.6,
11/2/2024 2:40,5464,1431,19.4,47,1008.6,
11/2/2024 2:41,5465,1428,19.4,47,1008.7,
11/2/2024 2:42,5466,1447,19.4,47,1008.7,
11/2/2024 2:43,5467,1434,19.4,47,1008.7,
11/2/2024 2:44,5468,1453,19.4,47,1008.7,
11/2/2024 2:45,5469,1431,19.4,47,1008.7,
11/2/2024 2:46,5470,1423,19.4,47,1008.7,
11/2/2024 2:47,5471,1394,19.4,47,1008.8,
11/2/2024 2:48,5472,1415,19.4,47,1008.8,
11/2/2024 2:49,5473,1402,19.4,47,1008.8,
11/2/2024 2:50,5474,1401,19.4,47,1008.8,
11/2/2024 2:51,5475,1380,19.4,47,1008.8,
11/2/2024 2:52,5476,1380,19.4,47,1008.8,
11/2/2024 2:53,5477,1374,19.4,47,1008.9,
11/2/2024 2:54,5478,1363,19.4,47,1008.8,
11/2/2024 2:55,5479,1371,19.4,47,1008.8,
11/2/2024 2:56,5480,1342,19.4,47,1008.8,
11/2/2024 2:57,5481,1345,19.4,47,1008.9,
11/2/2024 2:58,5482,1322,19.4,47,1008.7,
11/2/2024 2:59,5483,1358,19.4,47,1008.9,
11/2/2024 3:00,5484,1361,19.4,47,1008.9,
11/2/2024 3:01,5485,1375,19.4,47,1009,
11/2/2024 3:02,5486,1367,19.4,47,1009,
11/2/2024 3:03,5487,1353,19.3,47,1009.1,
11/2/2024 3:04,5488,1384,19.4,47,1009.1,
11/2/2024 3:05,5489,1375,19.4,47,1009.1,
11/2/2024 3:06,5490,1372,19.4,47,1009.1,
11/2/2024 3:07,5491,1361,19.3,47,1009.1,
11/2/2024 3:08,5492,1375,19.4,47,1009.1,
11/2/2024 3:09,5493,1382,19.4,47,1009.1,
11/2/2024 3:10,5494,1359,19.4,47,1009.1,
11/2/2024 3:11,5495,1362,19.4,47,1009.1,
11/2/2024 3:12,5496,1375,19.4,47,1009.2,
11/2/2024 3:13,5497,1348,19.3,47,1009.2,
11/2/2024 3:14,5498,1333,19.4,47,1009.2,
11/2/2024 3:15,5499,1362,19.3,47,1009.3,
11/2/2024 3:16,5500,1335,19.3,47,1009.3,
11/2/2024 3:17,5501,1332,19.3,47,1009.4,
11/2/2024 3:18,5502,1323,19.3,47,1009.4,
11/2/2024 3:19,5503,1320,19.3,47,1009.4,
11/2/2024 3:20,5504,1316,19.3,47,1009.4,
11/2/2024 3:21,5505,1293,19.3,47,1009.4,
11/2/2024 3:22,5506,1292,19.3,47,1009.3,
11/2/2024 3:23,5507,1298,19.3,47,1009.2,
11/2/2024 3:24,5508,1304,19.3,47,1009.2,
11/2/2024 3:25,5509,1288,19.3,47,1009.2,
11/2/2024 3:26,5510,1303,19.3,47,1009.2,
11/2/2024 3:27,5511,1309,19.3,47,1009.2,
11/2/2024 3:28,5512,1309,19.3,47,1009.2,
11/2/2024 3:29,5513,1306,19.3,47,1009.2,
11/2/2024 3:30,5514,1302,19.3,47,1009.2,
11/2/2024 3:31,5515,1313,19.3,47,1009.1,
11/2/2024 3:32,5516,1312,19.3,47,1009.1,
11/2/2024 3:33,5517,1298,19.3,47,1009.2,
11/2/2024 3:34,5518,1323,19.3,47,1009.2,
11/2/2024 3:35,5519,1319,19.3,47,1009.1,
11/2/2024 3:36,5520,1300,19.3,47,1009.2,
11/2/2024 3:37,5521,1301,19.3,47,1009.2,
11/2/2024 3:38,5522,1286,19.3,47,1009.2,
11/2/2024 3:39,5523,1286,19.3,47,1009.2,
11/2/2024 3:40,5524,1276,19.3,47,1009.2,
11/2/2024 3:41,5525,1260,19.3,47,1009.1,
11/2/2024 3:42,5526,1269,19.3,47,1009.2,
11/2/2024 3:43,5527,1270,19.3,47,1009.2,
11/2/2024 3:44,5528,1260,19.3,47,1009.3,
11/2/2024 3:45,5529,1253,19.3,47,1009.3,
11/2/2024 3:46,5530,1262,19.3,47,1009.3,
11/2/2024 3:47,5531,1226,19.3,47,1009.3,
11/2/2024 3:48,5532,1218,19.3,47,1009.4,
11/2/2024 3:49,5533,1240,19.3,47,1009.3,
11/2/2024 3:50,5534,1249,19.3,47,1009.3,
11/2/2024 3:51,5535,1234,19.3,47,1009.3,
11/2/2024 3:52,5536,1237,19.3,47,1009.4,
11/2/2024 3:53,5537,1234,19.3,47,1009.5,
11/2/2024 3:54,5538,1246,19.2,47,1009.4,
11/2/2024 3:55,5539,1244,19.3,47,1009.5,
11/2/2024 3:56,5540,1258,19.2,47,1009.5,
11/2/2024 3:57,5541,1253,19.3,47,1009.5,
11/2/2024 3:58,5542,1268,19.2,47,1009.5,
11/2/2024 3:59,5543,1267,19.3,47,1009.4,
11/2/2024 4:00,5544,1253,19.2,47,1009.5,
11/2/2024 4:01,5545,1267,19.3,47,1009.4,
11/2/2024 4:02,5546,1269,19.3,47,1009.5,
11/2/2024 4:03,5547,1267,19.2,47,1009.4,
11/2/2024 4:04,5548,1272,19.2,47,1009.5,
11/2/2024 4:05,5549,1252,19.2,47,1009.5,
11/2/2024 4:06,5550,1248,19.2,47,1009.5,
11/2/2024 4:07,5551,1245,19.2,47,1009.4,
11/2/2024 4:08,5552,1233,19.3,47,1009.5,
11/2/2024 4:09,5553,1215,19.2,47,1009.5,
11/2/2024 4:10,5554,1227,19.2,47,1009.5,
11/2/2024 4:11,5555,1204,19.3,47,1009.6,
11/2/2024 4:12,5556,1194,19.2,47,1009.5,
11/2/2024 4:13,5557,1199,19.2,47,1009.5,
11/2/2024 4:14,5558,1204,19.2,47,1009.5,
11/2/2024 4:15,5559,1197,19.2,47,1009.6,
11/2/2024 4:16,5560,1211,19.2,47,1009.5,
11/2/2024 4:17,5561,1199,19.2,47,1009.5,
11/2/2024 4:18,5562,1212,19.2,47,1009.6,
11/2/2024 4:19,5563,1209,19.2,47,1009.6,
11/2/2024 4:20,5564,1214,19.2,47,1009.6,
11/2/2024 4:21,5565,1210,19.2,47,1009.6,
11/2/2024 4:22,5566,1219,19.2,47,1009.6,
11/2/2024 4:23,5567,1219,19.2,47,1009.5,
11/2/2024 4:24,5568,1228,19.2,47,1009.5,
11/2/2024 4:25,5569,1215,19.2,47,1009.5,
11/2/2024 4:26,5570,1234,19.2,47,1009.4,
11/2/2024 4:27,5571,1213,19.2,47,1009.4,
11/2/2024 4:28,5572,1217,19.2,47,1009.4,
11/2/2024 4:29,5573,1203,19.2,47,1009.4,
11/2/2024 4:30,5574,1190,19.2,47,1009.4,
11/2/2024 4:31,5575,1220,19.2,47,1009.4,
11/2/2024 4:32,5576,1203,19.2,47,1009.5,
11/2/2024 4:33,5577,1190,19.2,47,1009.5,
11/2/2024 4:34,5578,1187,19.2,47,1009.6,
11/2/2024 4:35,5579,1168,19.2,47,1009.5,
11/2/2024 4:36,5580,1156,19.2,47,1009.5,
11/2/2024 4:37,5581,1159,19.2,47,1009.5,
11/2/2024 4:38,5582,1165,19.2,47,1009.4,
11/2/2024 4:39,5583,1174,19.2,47,1009.4,
11/2/2024 4:40,5584,1165,19.2,47,1009.4,
11/2/2024 4:41,5585,1193,19.2,47,1009.4,
11/2/2024 4:42,5586,1176,19.2,47,1009.3,
11/2/2024 4:43,5587,1190,19.2,47,1009.4,
11/2/2024 4:44,5588,1192,19.2,47,1009.3,
11/2/2024 4:45,5589,1178,19.2,47,1009.3,
11/2/2024 4:46,5590,1198,19.2,47,1009.3,
11/2/2024 4:47,5591,1192,19.2,47,1009.3,
11/2/2024 4:48,5592,1186,19.2,47,1009.3,
11/2/2024 4:49,5593,1180,19.2,47,1009.4,
11/2/2024 4:50,5594,1181,19.2,47,1009.3,
11/2/2024 4:51,5595,1178,19.2,47,1009.3,
11/2/2024 4:52,5596,1171,19.2,47,1009.4,
11/2/2024 4:53,5597,1169,19.2,47,1009.4,
11/2/2024 4:54,5598,1178,19.2,47,1009.5,
11/2/2024 4:55,5599,1166,19.2,47,1009.5,
11/2/2024 4:56,5600,1152,19.2,47,1009.5,
11/2/2024 4:57,5601,1139,19.2,47,1009.5,
11/2/2024 4:58,5602,1132,19.2,47,1009.6,
11/2/2024 4:59,5603,1126,19.2,47,1009.6,
11/2/2024 5:00,5604,1135,19.1,47,1009.6,
11/2/2024 5:01,5605,1111,19.2,47,1009.7,
11/2/2024 5:02,5606,1095,19.2,47,1009.8,
11/2/2024 5:03,5607,1133,19.2,47,1009.7,
11/2/2024 5:04,5608,1120,19.1,47,1009.7,
11/2/2024 5:05,5609,1125,19.1,47,1009.7,
11/2/2024 5:06,5610,1135,19.2,47,1009.7,
11/2/2024 5:07,5611,1148,19.1,47,1009.7,
11/2/2024 5:08,5612,1137,19.1,47,1009.7,
11/2/2024 5:09,5613,1144,19.1,47,1009.8,
11/2/2024 5:10,5614,1140,19.1,47,1009.7,
11/2/2024 5:11,5615,1148,19.1,47,1009.8,
11/2/2024 5:12,5616,1140,19.2,47,1009.8,
11/2/2024 5:13,5617,1133,19.1,47,1009.9,
11/2/2024 5:14,5618,1151,19.2,47,1009.9,
11/2/2024 5:15,5619,1148,19.1,47,1009.8,
11/2/2024 5:16,5620,1146,19.1,47,1009.9,
11/2/2024 5:17,5621,1148,19.1,47,1009.9,
11/2/2024 5:18,5622,1140,19.1,47,1009.8,
11/2/2024 5:19,5623,1129,19.1,47,1009.9,
11/2/2024 5:20,5624,1117,19.1,47,1009.8,
11/2/2024 5:21,5625,1106,19.1,47,1009.8,
11/2/2024 5:22,5626,1117,19.1,47,1009.9,
11/2/2024 5:23,5627,1098,19.1,47,1009.8,
11/2/2024 5:24,5628,1091,19.1,47,1009.8,
11/2/2024 5:25,5629,1101,19.1,47,1009.8,
11/2/2024 5:26,5630,1077,19.1,47,1009.7,
11/2/2024 5:27,5631,1089,19.1,47,1009.7,
11/2/2024 5:28,5632,1108,19.1,47,1009.8,
11/2/2024 5:29,5633,1094,19.1,47,1009.7,
11/2/2024 5:30,5634,1110,19.1,47,1009.7,
11/2/2024 5:31,5635,1105,19.1,47,1009.8,
11/2/2024 5:32,5636,1103,19.1,47,1009.7,
11/2/2024 5:33,5637,1112,19.1,47,1009.7,
11/2/2024 5:34,5638,1108,19.1,47,1009.8,
11/2/2024 5:35,5639,1108,19.1,47,1009.7,
11/2/2024 5:36,5640,1112,19.1,47,1009.8,
11/2/2024 5:37,5641,1113,19.1,47,1009.8,
11/2/2024 5:38,5642,1103,19.1,47,1009.8,
11/2/2024 5:39,5643,1113,19.1,47,1009.8,
11/2/2024 5:40,5644,1090,19.1,47,1009.8,
11/2/2024 5:41,5645,1077,19.1,47,1009.9,
11/2/2024 5:42,5646,1083,19.1,47,1009.9,
11/2/2024 5:43,5647,1058,19.1,47,1009.9,
11/2/2024 5:44,5648,1068,19.1,47,1009.9,
11/2/2024 5:45,5649,1087,19.1,47,1010,
11/2/2024 5:46,5650,1083,19.1,47,1009.9,
11/2/2024 5:47,5651,1053,19.1,47,1010,
11/2/2024 5:48,5652,1067,19.1,47,1010.1,
11/2/2024 5:49,5653,1056,19.1,47,1010.1,
11/2/2024 5:50,5654,1058,19.1,47,1010,
11/2/2024 5:51,5655,1053,19.1,47,1010,
11/2/2024 5:52,5656,1054,19.1,47,1010,
11/2/2024 5:53,5657,1072,19.1,47,1009.9,
11/2/2024 5:54,5658,1080,19.1,47,1009.9,
11/2/2024 5:55,5659,1086,19.1,47,1009.8,
11/2/2024 5:56,5660,1099,19.1,47,1009.8,
11/2/2024 5:57,5661,1088,19.1,47,1009.8,
11/2/2024 5:58,5662,1094,19.1,47,1009.8,
11/2/2024 5:59,5663,1108,19.1,47,1009.8,
11/2/2024 6:00,5664,1095,19.1,47,1009.8,
11/2/2024 6:01,5665,1120,19.1,47,1009.8,
11/2/2024 6:02,5666,1098,19.1,47,1009.8,
11/2/2024 6:03,5667,1094,19.1,47,1009.8,
11/2/2024 6:04,5668,1099,19.1,47,1009.8,
11/2/2024 6:05,5669,1099,19.1,47,1009.9,
11/2/2024 6:06,5670,1088,19.1,47,1009.9,
11/2/2024 6:07,5671,1085,19.1,47,1009.8,
11/2/2024 6:08,5672,1092,19.1,47,1009.9,
11/2/2024 6:09,5673,1067,19.1,47,1009.9,
11/2/2024 6:10,5674,1072,19.1,47,1009.9,
11/2/2024 6:11,5675,1070,19,47,1009.8,
11/2/2024 6:12,5676,1057,19,47,1009.9,
11/2/2024 6:13,5677,1055,19.1,47,1010,
11/2/2024 6:14,5678,1052,19.1,47,1010.1,
11/2/2024 6:15,5679,1050,19.1,47,1010.1,
11/2/2024 6:16,5680,1038,19,47,1010.1,
11/2/2024 6:17,5681,1051,19.1,47,1010.2,
11/2/2024 6:18,5682,1069,19.1,47,1010.1,
11/2/2024 6:19,5683,1047,19,47,1010.1,
11/2/2024 6:20,5684,1051,19,47,1010.2,
11/2/2024 6:21,5685,1063,19.1,47,1010.2,
11/2/2024 6:22,5686,1065,19,47,1010.2,
11/2/2024 6:23,5687,1062,19,47,1010.2,
11/2/2024 6:24,5688,1064,19,47,1010.2,
11/2/2024 6:25,5689,1066,19,47,1010.1,
11/2/2024 6:26,5690,1049,19.1,47,1010.1,
11/2/2024 6:27,5691,1059,19,47,1010.2,
11/2/2024 6:28,5692,1054,19.1,47,1010.3,
11/2/2024 6:29,5693,1049,19,47,1010.3,
11/2/2024 6:30,5694,1035,19.1,47,1010.3,
11/2/2024 6:31,5695,1063,19,47,1010.4,
11/2/2024 6:32,5696,1042,19,47,1010.4,
11/2/2024 6:33,5697,1029,19,48,1010.4,
11/2/2024 6:34,5698,1019,19,47,1010.5,
11/2/2024 6:35,5699,1018,19,47,1010.5,
11/2/2024 6:36,5700,1008,19,47,1010.6,
11/2/2024 6:37,5701,1015,19,47,1010.6,
11/2/2024 6:38,5702,1018,19,47,1010.6,
11/2/2024 6:39,5703,1021,19,47,1010.6,
11/2/2024 6:40,5704,1047,19,48,1010.6,
11/2/2024 6:41,5705,1038,19,47,1010.6,
11/2/2024 6:42,5706,1012,19,47,1010.6,
11/2/2024 6:43,5707,1022,19,47,1010.6,
11/2/2024 6:44,5708,1032,18.9,48,1010.6,
11/2/2024 6:45,5709,1039,19,48,1010.7,
11/2/2024 6:46,5710,1030,19,47,1010.7,
11/2/2024 6:47,5711,1047,19,48,1010.7,
11/2/2024 6:48,5712,1063,19,48,1010.7,
11/2/2024 6:49,5713,1029,18.9,47,1010.7,
11/2/2024 6:50,5714,1025,19,47,1010.7,
11/2/2024 6:51,5715,1017,18.9,47,1010.8,
11/2/2024 6:52,5716,1037,18.9,48,1010.8,
11/2/2024 6:53,5717,1014,19,48,1010.8,
11/2/2024 6:54,5718,1011,19,48,1010.8,
11/2/2024 6:55,5719,1010,19,48,1010.8,
11/2/2024 6:56,5720,1012,18.9,48,1010.9,
11/2/2024 6:57,5721,1000,18.9,48,1010.9,
11/2/2024 6:58,5722,989,18.9,48,1010.8,
11/2/2024 6:59,5723,981,18.9,48,1010.9,
11/2/2024 7:00,5724,983,18.9,48,1010.9,
11/2/2024 7:01,5725,981,18.9,48,1011,
11/2/2024 7:02,5726,991,18.9,48,1011,
11/2/2024 7:03,5727,1000,19,48,1011,
11/2/2024 7:04,5728,1008,18.9,48,1011,
11/2/2024 7:05,5729,999,18.9,48,1011,
11/2/2024 7:06,5730,1008,18.9,48,1011,
11/2/2024 7:07,5731,1003,19,48,1011,
11/2/2024 7:08,5732,1031,18.9,48,1011,
11/2/2024 7:09,5733,1025,18.9,48,1011,
11/2/2024 7:10,5734,999,18.9,48,1011,
11/2/2024 7:11,5735,1003,18.9,48,1011,
11/2/2024 7:12,5736,1013,18.9,48,1011,
11/2/2024 7:13,5737,1020,18.9,48,1011.1,
11/2/2024 7:14,5738,1008,18.9,48,1011,
11/2/2024 7:15,5739,995,18.9,48,1011,
11/2/2024 7:16,5740,990,18.9,48,1011,
11/2/2024 7:17,5741,1003,18.9,48,1011,
11/2/2024 7:18,5742,990,18.9,48,1011,
11/2/2024 7:19,5743,990,18.9,48,1010.9,
11/2/2024 7:20,5744,976,18.9,48,1011,
11/2/2024 7:21,5745,972,18.9,48,1010.9,
11/2/2024 7:22,5746,956,18.9,48,1010.8,
11/2/2024 7:23,5747,949,18.9,48,1010.9,
11/2/2024 7:24,5748,953,18.9,48,1010.9,
11/2/2024 7:25,5749,957,18.9,48,1010.9,
11/2/2024 7:26,5750,940,18.9,48,1010.9,
11/2/2024 7:27,5751,979,18.9,48,1010.9,
11/2/2024 7:28,5752,984,18.9,48,1010.8,
11/2/2024 7:29,5753,1006,18.9,48,1010.8,
11/2/2024 7:30,5754,1001,18.9,48,1010.8,
11/2/2024 7:31,5755,1004,18.9,48,1010.9,
11/2/2024 7:32,5756,1008,18.9,48,1010.9,
11/2/2024 7:33,5757,1017,18.9,48,1010.9,
11/2/2024 7:34,5758,1013,18.9,48,1011,
11/2/2024 7:35,5759,1009,18.9,48,1011,
11/2/2024 7:36,5760,1020,18.9,48,1011,
11/2/2024 7:37,5761,1016,18.9,48,1011.1,
11/2/2024 7:38,5762,1006,18.9,48,1011.2,
11/2/2024 7:39,5763,1012,18.9,48,1011.2,
11/2/2024 7:40,5764,990,18.9,48,1011.2,
11/2/2024 7:41,5765,994,18.9,48,1011.2,
11/2/2024 7:42,5766,1009,18.9,48,1011.2,
11/2/2024 7:43,5767,1004,18.9,48,1011.2,
11/2/2024 7:44,5768,995,18.9,48,1011.1,
11/2/2024 7:45,5769,996,18.9,48,1011.1,
11/2/2024 7:46,5770,990,18.9,48,1011,
11/2/2024 7:47,5771,989,18.9,48,1011,
11/2/2024 7:48,5772,982,18.9,48,1011.2,
11/2/2024 7:49,5773,974,18.9,48,1011.1,
11/2/2024 7:50,5774,981,18.9,48,1011.1,
11/2/2024 7:51,5775,961,18.9,48,1011.1,
11/2/2024 7:52,5776,969,18.9,48,1011.1,
11/2/2024 7:53,5777,1001,18.9,48,1011.1,
11/2/2024 7:54,5778,985,18.9,48,1011.2,
11/2/2024 7:55,5779,992,18.9,48,1011.3,
11/2/2024 7:56,5780,999,18.9,48,1011.2,
11/2/2024 7:57,5781,983,18.9,48,1011.1,
11/2/2024 7:58,5782,996,18.9,48,1011.2,
11/2/2024 7:59,5783,996,18.9,48,1011.1,
11/2/2024 8:00,5784,996,18.9,48,1011.2,
11/2/2024 8:01,5785,999,18.9,48,1011.2,
11/2/2024 8:02,5786,987,18.9,48,1011.2,
11/2/2024 8:03,5787,986,18.9,48,1011.2,
11/2/2024 8:04,5788,999,18.9,48,1011.3,
11/2/2024 8:05,5789,987,18.9,48,1011.4,
11/2/2024 8:06,5790,958,18.9,48,1011.5,
11/2/2024 8:07,5791,965,18.9,48,1011.5,
11/2/2024 8:08,5792,956,18.9,48,1011.6,
11/2/2024 8:09,5793,969,18.9,48,1011.6,
11/2/2024 8:10,5794,957,18.9,48,1011.5,
11/2/2024 8:11,5795,931,18.9,48,1011.6,
11/2/2024 8:12,5796,934,18.9,48,1011.6,
11/2/2024 8:13,5797,940,18.9,48,1011.6,
11/2/2024 8:14,5798,948,18.9,48,1011.6,
11/2/2024 8:15,5799,944,18.9,48,1011.7,
11/2/2024 8:16,5800,945,18.9,48,1011.7,
11/2/2024 8:17,5801,977,18.9,48,1011.7,
11/2/2024 8:18,5802,953,18.9,48,1011.7,
11/2/2024 8:19,5803,957,18.9,48,1011.7,
11/2/2024 8:20,5804,961,18.9,48,1011.7,
11/2/2024 8:21,5805,970,18.9,48,1011.7,
11/2/2024 8:22,5806,966,18.9,48,1011.7,
11/2/2024 8:23,5807,958,18.9,48,1011.6,
11/2/2024 8:24,5808,941,18.9,48,1011.6,
11/2/2024 8:25,5809,944,18.9,48,1011.7,
11/2/2024 8:26,5810,956,18.9,48,1011.7,
11/2/2024 8:27,5811,940,18.9,48,1011.7,
11/2/2024 8:28,5812,939,18.9,48,1011.6,
11/2/2024 8:29,5813,929,18.9,48,1011.6,
11/2/2024 8:30,5814,934,18.9,48,1011.6,
11/2/2024 8:31,5815,937,18.9,48,1011.6,
11/2/2024 8:32,5816,927,18.9,48,1011.5,
11/2/2024 8:33,5817,908,18.9,48,1011.5,
11/2/2024 8:34,5818,904,18.9,48,1011.6,
11/2/2024 8:35,5819,927,18.9,48,1011.5,
11/2/2024 8:36,5820,943,18.9,48,1011.6,
11/2/2024 8:37,5821,945,18.9,48,1011.6,
11/2/2024 8:38,5822,979,18.9,48,1011.6,
11/2/2024 8:39,5823,971,18.9,48,1011.6,
11/2/2024 8:40,5824,978,18.9,48,1011.6,
11/2/2024 8:41,5825,956,18.9,48,1011.6,
11/2/2024 8:42,5826,987,18.9,48,1011.6,
11/2/2024 8:43,5827,978,18.9,48,1011.5,
11/2/2024 8:44,5828,1000,18.8,48,1011.5,
11/2/2024 8:45,5829,968,18.9,48,1011.5,
11/2/2024 8:46,5830,982,18.9,48,1011.5,
11/2/2024 8:47,5831,978,18.9,48,1011.5,
11/2/2024 8:48,5832,977,18.9,48,1011.5,
11/2/2024 8:49,5833,974,18.8,48,1011.6,
11/2/2024 8:50,5834,968,18.9,48,1011.6,
11/2/2024 8:51,5835,956,18.9,48,1011.6,
11/2/2024 8:52,5836,957,18.9,48,1011.7,
11/2/2024 8:53,5837,948,18.9,48,1011.7,
11/2/2024 8:54,5838,942,18.9,48,1011.7,
11/2/2024 8:55,5839,966,18.8,48,1011.7,
11/2/2024 8:56,5840,935,18.9,48,1011.6,
11/2/2024 8:57,5841,937,18.8,48,1011.7,
11/2/2024 8:58,5842,935,18.9,48,1011.6,
11/2/2024 8:59,5843,939,18.8,48,1011.6,
11/2/2024 9:00,5844,944,18.9,48,1011.6,
11/2/2024 9:01,5845,960,18.8,48,1011.5,
11/2/2024 9:02,5846,968,18.9,48,1011.6,
11/2/2024 9:03,5847,987,18.8,48,1011.5,
11/2/2024 9:04,5848,980,18.8,48,1011.6,
11/2/2024 9:05,5849,986,18.9,48,1011.6,
11/2/2024 9:06,5850,980,18.8,48,1011.6,
11/2/2024 9:07,5851,987,18.9,48,1011.6,
11/2/2024 9:08,5852,977,18.8,48,1011.6,
